timestamp,robot_id,x,y,angle,qx,qy,qz,qw,detected
1773078832.998493,8,,,,,,,,0
1773078832.998493,9,,,,,,,,0
1773078832.998493,10,,,,,,,,0
1773078832.998493,7,,,,,,,,0
1773078833.112423,8,,,,,,,,0
1773078833.112423,9,,,,,,,,0
1773078833.112423,10,,,,,,,,0
1773078833.112423,7,,,,,,,,0
1773078833.204334,8,,,,,,,,0
1773078833.204334,9,,,,,,,,0
1773078833.204334,10,,,,,,,,0
1773078833.204334,7,,,,,,,,0
1773078833.303082,8,,,,,,,,0
1773078833.303082,9,,,,,,,,0
1773078833.303082,10,,,,,,,,0
1773078833.303082,7,,,,,,,,0
1773078833.394705,8,,,,,,,,0
1773078833.394705,9,,,,,,,,0
1773078833.394705,10,,,,,,,,0
1773078833.394705,7,,,,,,,,0
1773078833.486972,8,,,,,,,,0
1773078833.486972,9,,,,,,,,0
1773078833.486972,10,,,,,,,,0
1773078833.486972,7,,,,,,,,0
1773078833.582681,8,,,,,,,,0
1773078833.582681,9,,,,,,,,0
1773078833.582681,10,,,,,,,,0
1773078833.582681,7,,,,,,,,0
1773078833.687654,8,,,,,,,,0
1773078833.687654,9,,,,,,,,0
1773078833.687654,10,,,,,,,,0
1773078833.687654,7,,,,,,,,0
1773078833.771639,8,,,,,,,,0
1773078833.771639,9,,,,,,,,0
1773078833.771639,10,,,,,,,,0
1773078833.771639,7,,,,,,,,0
1773078833.855671,8,,,,,,,,0
1773078833.855671,9,,,,,,,,0
1773078833.855671,10,,,,,,,,0
1773078833.855671,7,,,,,,,,0
1773078833.942968,8,,,,,,,,0
1773078833.942968,9,,,,,,,,0
1773078833.942968,10,,,,,,,,0
1773078833.942968,7,,,,,,,,0
1773078834.038018,8,,,,,,,,0
1773078834.038018,9,,,,,,,,0
1773078834.038018,10,,,,,,,,0
1773078834.038018,7,,,,,,,,0
1773078834.123599,8,,,,,,,,0
1773078834.123599,9,,,,,,,,0
1773078834.123599,10,,,,,,,,0
1773078834.123599,7,,,,,,,,0
1773078834.212008,8,,,,,,,,0
1773078834.212008,9,,,,,,,,0
1773078834.212008,10,,,,,,,,0
1773078834.212008,7,,,,,,,,0
1773078834.307424,8,,,,,,,,0
1773078834.307424,9,,,,,,,,0
1773078834.307424,10,,,,,,,,0
1773078834.307424,7,,,,,,,,0
1773078834.397475,8,,,,,,,,0
1773078834.397475,9,,,,,,,,0
1773078834.397475,10,,,,,,,,0
1773078834.397475,7,,,,,,,,0
1773078834.479658,8,,,,,,,,0
1773078834.479658,9,,,,,,,,0
1773078834.479658,10,,,,,,,,0
1773078834.479658,7,,,,,,,,0
1773078834.552700,8,,,,,,,,0
1773078834.552700,9,,,,,,,,0
1773078834.552700,10,,,,,,,,0
1773078834.552700,7,,,,,,,,0
1773078834.648838,8,,,,,,,,0
1773078834.648838,9,,,,,,,,0
