timestamp,robot_id,x,y,angle,qx,qy,qz,qw,detected
1773077438.690507,8,1.705962,0.225545,-73.7585,0.0,0.0,-0.600131,0.799902,1
1773077438.690507,9,1.512567,0.089807,-85.3084,0.0,0.0,-0.677572,0.735457,1
1773077438.690507,10,1.544067,0.426155,-137.0548,0.0,0.0,-0.930593,0.366056,1
1773077438.690507,7,0.714587,-0.003932,-62.9423,0.0,0.0,-0.522069,0.852903,1
1773077438.901505,8,1.705914,0.225547,-73.8642,0.0,0.0,-0.600868,0.799348,1
1773077438.901505,9,1.512534,0.089806,-85.2495,0.0,0.0,-0.677194,0.735805,1
1773077438.901505,10,1.544095,0.426153,-137.0248,0.0,0.0,-0.930497,0.366300,1
1773077438.901505,7,0.714599,-0.003970,-62.9822,0.0,0.0,-0.522366,0.852721,1
1773077439.012155,8,1.705946,0.225536,-73.8565,0.0,0.0,-0.600814,0.799389,1
1773077439.012155,9,1.512560,0.089812,-85.1714,0.0,0.0,-0.676692,0.736266,1
1773077439.012155,10,1.544080,0.426097,-137.0587,0.0,0.0,-0.930605,0.366025,1
1773077439.012155,7,0.714635,-0.003917,-62.9087,0.0,0.0,-0.521819,0.853056,1
1773077439.210701,8,1.706002,0.225657,-73.7223,0.0,0.0,-0.599878,0.800091,1
1773077439.210701,9,1.512597,0.089810,-85.2767,0.0,0.0,-0.677368,0.735644,1
1773077439.210701,10,1.544088,0.426076,-137.1216,0.0,0.0,-0.930806,0.365514,1
1773077439.210701,7,0.714612,-0.003939,-62.9642,0.0,0.0,-0.522232,0.852803,1
1773077439.340147,8,1.705857,0.225596,-73.7711,0.0,0.0,-0.600218,0.799836,1
1773077439.340147,9,1.512517,0.089809,-85.2150,0.0,0.0,-0.676973,0.736008,1
1773077439.340147,10,1.544133,0.426099,-137.0948,0.0,0.0,-0.930720,0.365731,1
1773077439.340147,7,0.714590,-0.003958,-62.9582,0.0,0.0,-0.522188,0.852830,1
1773077439.459022,8,1.705863,0.225537,-73.7167,0.0,0.0,-0.599839,0.800121,1
1773077439.459022,9,1.512541,0.089861,-85.1177,0.0,0.0,-0.676347,0.736583,1
1773077439.459022,10,1.544124,0.426076,-137.0090,0.0,0.0,-0.930446,0.366428,1
1773077439.459022,7,0.714607,-0.003922,-62.9916,0.0,0.0,-0.522436,0.852678,1
1773077439.579040,8,1.705927,0.225576,-73.6261,0.0,0.0,-0.599206,0.800595,1
1773077439.579040,9,1.512531,0.089758,-85.2403,0.0,0.0,-0.677135,0.735859,1
1773077439.579040,10,1.544110,0.426092,-137.0453,0.0,0.0,-0.930562,0.366133,1
1773077439.579040,7,0.714649,-0.003959,-63.0110,0.0,0.0,-0.522581,0.852590,1
1773077439.686739,8,1.705928,0.225559,-73.6085,0.0,0.0,-0.599083,0.800687,1
1773077439.686739,9,1.512538,0.089748,-85.2065,0.0,0.0,-0.676918,0.736059,1
1773077439.686739,10,1.544052,0.426107,-137.0618,0.0,0.0,-0.930615,0.365999,1
1773077439.686739,7,0.714598,-0.003963,-63.0320,0.0,0.0,-0.522737,0.852494,1
1773077439.787719,8,1.706022,0.225665,-73.7249,0.0,0.0,-0.599896,0.800078,1
1773077439.787719,9,1.512580,0.089800,-85.2641,0.0,0.0,-0.677287,0.735719,1
1773077439.787719,10,1.544076,0.426096,-137.0259,0.0,0.0,-0.930500,0.366291,1
1773077439.787719,7,0.714610,-0.003930,-63.0095,0.0,0.0,-0.522569,0.852597,1
1773077439.891681,8,1.704530,0.222194,-74.0962,0.0,0.0,-0.602485,0.798130,1
1773077439.891681,9,1.510750,0.086088,-85.7169,0.0,0.0,-0.680189,0.733037,1
1773077439.891681,10,1.542706,0.423194,-136.8902,0.0,0.0,-0.930066,0.367392,1
1773077439.891681,7,0.711972,-0.007859,-63.3821,0.0,0.0,-0.525339,0.850893,1
1773077439.975425,8,1.704112,0.221124,-73.9794,0.0,0.0,-0.601672,0.798743,1
1773077439.975425,9,1.510262,0.085344,-85.6081,0.0,0.0,-0.679493,0.733682,1
1773077439.975425,10,1.542071,0.421896,-137.9456,0.0,0.0,-0.933410,0.358811,1
1773077439.975425,7,0.711418,-0.008411,-62.9649,0.0,0.0,-0.522237,0.852800,1
1773077440.113132,8,1.705339,0.223161,-73.7967,0.0,0.0,-0.600398,0.799702,1
1773077440.113132,9,1.511850,0.087324,-85.3932,0.0,0.0,-0.678116,0.734955,1
1773077440.113132,10,1.543530,0.423815,-137.2966,0.0,0.0,-0.931363,0.364091,1
1773077440.113132,7,0.713638,-0.006438,-63.0008,0.0,0.0,-0.522505,0.852636,1
1773077440.217515,8,1.705379,0.223226,-73.9063,0.0,0.0,-0.601162,0.799127,1
1773077440.217515,9,1.511903,0.087348,-85.3089,0.0,0.0,-0.677575,0.735453,1
1773077440.217515,10,1.543564,0.423940,-137.0485,0.0,0.0,-0.930573,0.366107,1
1773077440.217515,7,0.713597,-0.006466,-62.9731,0.0,0.0,-0.522299,0.852763,1
1773077440.314645,8,1.705375,0.223207,-73.7889,0.0,0.0,-0.600343,0.799743,1
1773077440.314645,9,1.511851,0.087324,-85.6588,0.0,0.0,-0.679818,0.733381,1
1773077440.314645,10,1.543583,0.423797,-137.2836,0.0,0.0,-0.931322,0.364197,1
1773077440.314645,7,0.713628,-0.006452,-62.9463,0.0,0.0,-0.522099,0.852885,1
1773077440.416288,8,1.705417,0.223089,-73.7333,0.0,0.0,-0.599955,0.800034,1
1773077440.416288,9,1.511838,0.087347,-85.6092,0.0,0.0,-0.679500,0.733675,1
1773077440.416288,10,1.543584,0.423863,-137.1626,0.0,0.0,-0.930937,0.365181,1
1773077440.416288,7,0.713644,-0.006436,-62.8522,0.0,0.0,-0.521398,0.853313,1
1773077440.520272,8,1.705413,0.223224,-73.7155,0.0,0.0,-0.599830,0.800127,1
1773077440.520272,9,1.511892,0.087286,-85.5572,0.0,0.0,-0.679167,0.733983,1
1773077440.520272,10,1.543609,0.423861,-137.2172,0.0,0.0,-0.931111,0.364737,1
1773077440.520272,7,0.713666,-0.006402,-62.8808,0.0,0.0,-0.521611,0.853183,1
1773077440.662201,8,1.705406,0.223066,-73.9756,0.0,0.0,-0.601645,0.798764,1
1773077440.662201,9,1.511863,0.087348,-85.5373,0.0,0.0,-0.679039,0.734102,1
1773077440.662201,10,1.543589,0.423836,-137.0423,0.0,0.0,-0.930553,0.366157,1
1773077440.662201,7,0.713675,-0.006433,-63.0081,0.0,0.0,-0.522559,0.852603,1
1773077440.793769,8,1.705397,0.223249,-73.7466,0.0,0.0,-0.600048,0.799964,1
1773077440.793769,9,1.511855,0.087353,-85.3848,0.0,0.0,-0.678062,0.735004,1
1773077440.793769,10,1.543516,0.423902,-137.0579,0.0,0.0,-0.930603,0.366031,1
1773077440.793769,7,0.713580,-0.006391,-62.8699,0.0,0.0,-0.521530,0.853233,1
1773077440.916251,8,1.705404,0.223199,-73.8548,0.0,0.0,-0.600803,0.799397,1
1773077440.916251,9,1.511866,0.087344,-85.5735,0.0,0.0,-0.679271,0.733887,1
1773077440.916251,10,1.543566,0.423953,-137.0827,0.0,0.0,-0.930682,0.365829,1
1773077440.916251,7,0.713623,-0.006417,-62.8526,0.0,0.0,-0.521402,0.853311,1
1773077441.011520,8,1.705411,0.223062,-73.8695,0.0,0.0,-0.600905,0.799320,1
1773077441.011520,9,1.511881,0.087424,-85.3737,0.0,0.0,-0.677991,0.735070,1
1773077441.011520,10,1.543552,0.423945,-137.0390,0.0,0.0,-0.930542,0.366185,1
1773077441.011520,7,0.713614,-0.006414,-62.9664,0.0,0.0,-0.522248,0.852794,1
1773077441.117117,8,1.705386,0.223184,-73.4196,0.0,0.0,-0.597762,0.801673,1
1773077441.117117,9,1.511882,0.087434,-85.5287,0.0,0.0,-0.678985,0.734152,1
1773077441.117117,10,1.543598,0.423838,-137.1668,0.0,0.0,-0.930950,0.365147,1
1773077441.117117,7,0.713624,-0.006422,-62.9551,0.0,0.0,-0.522164,0.852845,1
1773077441.237139,8,1.705342,0.223099,-73.8811,0.0,0.0,-0.600986,0.799259,1
1773077441.237139,9,1.511902,0.087353,-85.3083,0.0,0.0,-0.677571,0.735457,1
1773077441.237139,10,1.543573,0.423936,-137.0142,0.0,0.0,-0.930463,0.366386,1
1773077441.237139,7,0.713649,-0.006445,-62.8864,0.0,0.0,-0.521653,0.853158,1
1773077441.343425,8,1.705408,0.223093,-73.8737,0.0,0.0,-0.600934,0.799298,1
1773077441.343425,9,1.511891,0.087403,-85.4148,0.0,0.0,-0.678254,0.734827,1
1773077441.343425,10,1.543505,0.423872,-136.8271,0.0,0.0,-0.929863,0.367905,1
1773077441.343425,7,0.713618,-0.006439,-62.8810,0.0,0.0,-0.521613,0.853182,1
1773077441.469982,8,1.705361,0.223214,-73.8458,0.0,0.0,-0.600740,0.799445,1
1773077441.469982,9,1.511853,0.087397,-85.3905,0.0,0.0,-0.678099,0.734971,1
1773077441.469982,10,1.543609,0.423880,-137.2265,0.0,0.0,-0.931140,0.364661,1
1773077441.469982,7,0.713650,-0.006470,-62.8999,0.0,0.0,-0.521754,0.853096,1
1773077441.565963,8,1.705416,0.223230,-73.8704,0.0,0.0,-0.600912,0.799316,1
1773077441.565963,9,1.511926,0.087388,-85.4734,0.0,0.0,-0.678630,0.734480,1
1773077441.565963,10,1.543620,0.423877,-137.2055,0.0,0.0,-0.931073,0.364832,1
1773077441.565963,7,0.713678,-0.006443,-62.9262,0.0,0.0,-0.521949,0.852977,1
1773077441.663546,8,1.705327,0.223162,-74.0397,0.0,0.0,-0.602092,0.798427,1
1773077441.663546,9,1.511907,0.087418,-85.3730,0.0,0.0,-0.677986,0.735074,1
1773077441.663546,10,1.543528,0.423856,-137.1521,0.0,0.0,-0.930903,0.365266,1
1773077441.663546,7,0.713710,-0.006433,-62.9942,0.0,0.0,-0.522455,0.852667,1
1773077441.759291,8,1.705416,0.223220,-73.6964,0.0,0.0,-0.599697,0.800227,1
1773077441.759291,9,1.511845,0.087298,-85.4866,0.0,0.0,-0.678715,0.734402,1
1773077441.759291,10,1.543553,0.423791,-137.1184,0.0,0.0,-0.930796,0.365540,1
1773077441.759291,7,0.713639,-0.006410,-62.9479,0.0,0.0,-0.522111,0.852878,1
1773077441.854791,8,1.705446,0.223154,-73.6749,0.0,0.0,-0.599547,0.800340,1
1773077441.854791,9,1.511854,0.087390,-85.4820,0.0,0.0,-0.678685,0.734429,1
1773077441.854791,10,1.543598,0.423721,-136.9722,0.0,0.0,-0.930329,0.366727,1
1773077441.854791,7,0.713602,-0.006396,-62.8614,0.0,0.0,-0.521467,0.853271,1
1773077441.946100,8,1.705379,0.223223,-73.6797,0.0,0.0,-0.599580,0.800315,1
1773077441.946100,9,1.511920,0.087415,-85.4522,0.0,0.0,-0.678494,0.734606,1
1773077441.946100,10,1.543510,0.423853,-136.9182,0.0,0.0,-0.930156,0.367165,1
1773077441.946100,7,0.713653,-0.006402,-62.9062,0.0,0.0,-0.521800,0.853068,1
1773077442.034829,8,1.705503,0.223060,-73.7921,0.0,0.0,-0.600365,0.799726,1
1773077442.034829,9,1.511916,0.087354,-85.5034,0.0,0.0,-0.678822,0.734302,1
1773077442.034829,10,1.543445,0.423824,-137.1604,0.0,0.0,-0.930930,0.365199,1
1773077442.034829,7,0.713629,-0.006464,-62.9205,0.0,0.0,-0.521907,0.853002,1
1773077442.133752,8,1.705456,0.223217,-73.7867,0.0,0.0,-0.600328,0.799754,1
1773077442.133752,9,1.511909,0.087322,-85.4207,0.0,0.0,-0.678292,0.734792,1
1773077442.133752,10,1.543565,0.423821,-137.3582,0.0,0.0,-0.931559,0.363591,1
1773077442.133752,7,0.713671,-0.006467,-62.8241,0.0,0.0,-0.521189,0.853441,1
1773077442.215249,8,1.705321,0.223211,-73.8517,0.0,0.0,-0.600781,0.799414,1
1773077442.215249,9,1.511958,0.087466,-85.3993,0.0,0.0,-0.678155,0.734919,1
1773077442.215249,10,1.543591,0.423876,-137.1949,0.0,0.0,-0.931040,0.364918,1
1773077442.215249,7,0.713640,-0.006449,-62.8523,0.0,0.0,-0.521399,0.853313,1
