timestamp,robot_id,x,y,angle,qx,qy,qz,qw,detected
1773078043.380670,8,1.706393,0.225687,-73.4890,0.0,0.0,-0.598248,0.801311,1
1773078043.380670,9,1.512821,0.089877,-85.3502,0.0,0.0,-0.677840,0.735209,1
1773078043.380670,10,1.544431,0.426356,-137.0969,0.0,0.0,-0.930727,0.365714,1
1773078043.380670,7,,,,,,,,0
1773078043.582043,8,1.706359,0.225645,-73.5134,0.0,0.0,-0.598418,0.801184,1
1773078043.582043,9,1.512953,0.089883,-85.4846,0.0,0.0,-0.678702,0.734413,1
1773078043.582043,10,1.544457,0.426300,-137.0416,0.0,0.0,-0.930550,0.366164,1
1773078043.582043,7,,,,,,,,0
1773078043.784239,8,1.706332,0.225673,-73.6534,0.0,0.0,-0.599397,0.800452,1
1773078043.784239,9,1.512893,0.089954,-85.3077,0.0,0.0,-0.677568,0.735460,1
1773078043.784239,10,1.544466,0.426351,-137.0511,0.0,0.0,-0.930581,0.366086,1
1773078043.784239,7,,,,,,,,0
1773078043.944363,8,1.706332,0.225709,-73.6488,0.0,0.0,-0.599364,0.800476,1
1773078043.944363,9,1.512796,0.089902,-85.3437,0.0,0.0,-0.677799,0.735248,1
1773078043.944363,10,1.544463,0.426349,-137.2475,0.0,0.0,-0.931207,0.364491,1
1773078043.944363,7,,,,,,,,0
1773078044.048895,8,1.706337,0.225620,-73.4764,0.0,0.0,-0.598160,0.801377,1
1773078044.048895,9,1.512815,0.089928,-85.3431,0.0,0.0,-0.677795,0.735251,1
1773078044.048895,10,1.544445,0.426351,-137.0050,0.0,0.0,-0.930434,0.366460,1
1773078044.048895,7,,,,,,,,0
1773078044.223294,8,1.706394,0.225720,-73.6484,0.0,0.0,-0.599362,0.800478,1
1773078044.223294,9,1.512874,0.089849,-85.3752,0.0,0.0,-0.678001,0.735061,1
1773078044.223294,10,1.544441,0.426272,-137.0938,0.0,0.0,-0.930717,0.365739,1
1773078044.223294,7,,,,,,,,0
1773078044.371337,8,1.706385,0.225683,-73.7073,0.0,0.0,-0.599773,0.800170,1
1773078044.371337,9,1.512836,0.089841,-85.2542,0.0,0.0,-0.677224,0.735777,1
1773078044.371337,10,1.544445,0.426363,-137.1239,0.0,0.0,-0.930813,0.365495,1
1773078044.371337,7,,,,,,,,0
1773078044.538926,8,1.706324,0.225715,-73.5837,0.0,0.0,-0.598909,0.800817,1
1773078044.538926,9,1.512842,0.089942,-85.4128,0.0,0.0,-0.678242,0.734839,1
1773078044.538926,10,1.544442,0.426358,-137.0675,0.0,0.0,-0.930633,0.365953,1
1773078044.538926,7,,,,,,,,0
1773078044.692056,8,1.706310,0.225714,-73.5423,0.0,0.0,-0.598620,0.801033,1
1773078044.692056,9,1.512862,0.089872,-85.3020,0.0,0.0,-0.677531,0.735494,1
1773078044.692056,10,1.544420,0.426283,-137.1655,0.0,0.0,-0.930946,0.365157,1
1773078044.692056,7,,,,,,,,0
1773078044.839449,8,1.706348,0.225725,-73.7291,0.0,0.0,-0.599925,0.800056,1
1773078044.839449,9,1.512826,0.089831,-85.3155,0.0,0.0,-0.677617,0.735415,1
1773078044.839449,10,1.544443,0.426266,-137.0231,0.0,0.0,-0.930491,0.366314,1
1773078044.839449,7,,,,,,,,0
1773078044.958588,8,,,,,,,,0
1773078044.958588,9,,,,,,,,0
1773078044.958588,10,1.542468,0.422151,-137.4591,0.0,0.0,-0.931878,0.362771,1
1773078044.958588,7,,,,,,,,0
1773078045.062505,8,,,,,,,,0
1773078045.062505,9,,,,,,,,0
1773078045.062505,10,,,,,,,,0
1773078045.062505,7,,,,,,,,0
1773078045.169567,8,,,,,,,,0
1773078045.169567,9,,,,,,,,0
1773078045.169567,10,,,,,,,,0
1773078045.169567,7,,,,,,,,0
1773078045.263920,8,,,,,,,,0
1773078045.263920,9,,,,,,,,0
1773078045.263920,10,,,,,,,,0
1773078045.263920,7,,,,,,,,0
1773078045.353136,8,,,,,,,,0
1773078045.353136,9,,,,,,,,0
1773078045.353136,10,,,,,,,,0
1773078045.353136,7,,,,,,,,0
1773078045.436066,8,,,,,,,,0
1773078045.436066,9,,,,,,,,0
