ts,x,y,yaw,x_des,y_des,yaw_des,v_ff,w_ff,v_actual,w_actual,omega_l_cmd,omega_r_cmd,omega_l_meas,omega_r_meas,duty_l,duty_r,x_err,y_err,yaw_err,x_raw,y_raw,yaw_raw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
420517,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420522,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420533,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420537,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420542,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420547,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420552,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420557,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420562,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420567,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420572,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420577,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420582,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420593,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420597,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420602,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420607,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420612,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420617,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420622,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420627,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420632,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420637,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
420642,,,,,,,,,,,0.000000,0.000000,-0.000000,-0.000000,-0.076335,-0.054779,,,,,,,,,,,,
